-2.098520426980950404e+01,-2.584566189077814879e+00,1.411774718208270718e+00,3.712333985430418259e+00,-5.869797294931013987e+00,5.513734198719670854e-01,2.799613813280782182e+00,4.698594248885524571e+00,-1.668805065066221172e+00,-5.765179433920836205e-01
-5.361282742135339952e+00,6.254959906603102304e+00,1.932344462777676242e+00,-6.173276703334509286e-01,-3.414355857843897724e+00,-7.054026518682208202e-01,2.300823271582635332e+00,1.449690973277597994e+00,3.404434262962854341e-01,-7.567807387242266870e-01
-1.084672999208887845e+01,5.471730621363523284e+00,3.382575839831818421e+00,6.275603387075260109e+00,-2.850852462568343793e+00,-7.999269288676141842e-01,-2.940868752690017351e-01,1.458719665520771036e+00,7.333250079933471000e-01,-3.132840292571867469e+00
-1.062714466284359283e+01,7.277853761960979995e+00,1.886737465294439753e+00,2.779682320579834442e+00,-1.522333974856038274e+00,-1.027844821250420759e+00,5.797036712824520377e-01,-4.789026391141296135e-01,7.842819861942724735e-01,-3.684239646736311991e-01
-7.949630432082221532e+00,-1.382566404870074539e+00,-1.576130491417445934e-01,-6.218838208007715362e-01,-2.834814068946446941e+00,-6.408460350061647715e-01,4.543035574777482211e+00,-2.579075092223324095e+00,3.943264646158000986e+00,-1.904423943035988609e+00
-1.838513598828651752e+01,4.729638395075708601e+00,1.283178235188608740e+00,3.640195134757682194e-01,-2.499561256728629471e-02,-1.037537917758762918e+00,3.969940726444135759e+00,2.347801275065745319e+00,3.838615820133300938e-01,-1.317721237913198618e+00
-5.825637504717581794e-02,-6.480644921105787049e+00,-4.959849605863746902e+00,-1.162213938987154416e+00,2.375896442071476322e+00,-3.021475791961701907e-01,-2.495001462619104604e+00,-2.041889168906022012e-01,4.826834990542316906e-01,-3.958442230589609978e-01
-1.127624010501163454e+01,7.086618988510613448e+00,2.602451222039150025e+00,2.111897050414575094e+00,-2.148076297083005404e+00,-5.239301575812800316e-01,2.372667795989911621e+00,4.704910189289217559e-01,3.555068386615664600e-01,-7.278190897446183971e-01
-8.912181136225648004e+00,3.114626685750718327e+00,-3.127965814625637830e-01,-1.682834749670147012e+00,4.998317770871183008e+00,8.669923325826801586e-01,-2.418287776355265359e-02,-2.579151395533808344e+00,1.704963938365108567e-01,1.136493457366070797e-01
-1.160183830529408588e+01,8.105596207929050223e+00,3.511448827651787674e+00,6.542125990650251577e-01,-1.704090786453889450e+00,-1.351787534709361749e+00,3.404321148775154349e+00,5.884014179910099784e-01,4.514400318506998216e-02,4.862959712333923545e-01
-5.878445068202823087e+00,4.351374739084902465e+00,-1.620526667876204252e+00,-9.798549810261011350e-01,-2.568011131014311665e+00,-1.382257136788788365e+00,1.300951764332085814e+00,1.691009825341700745e+00,3.567536930520723182e+00,-1.610180773060406967e+00
-1.077701602708680007e+01,6.369394117134852706e+00,3.084399914002598386e+00,3.628010414418044505e+00,5.855237137221197541e-01,-3.147347563640739310e+00,2.537162084750089197e-01,-1.287221596348919528e+00,-2.743601792292852531e-02,1.282105874413224988e+00
-1.191556309348121179e+00,3.359552143506798316e+00,-1.576831076373637730e+00,7.949721315199335114e-01,6.176861564728004517e-01,-4.135675787211120280e+00,3.281847715163836998e-01,6.120709038839365901e-01,-5.485947936895446686e-01,3.739279979930391740e+00
1.938834108040570436e+00,1.462612214710855563e+00,-8.717614772320735339e-01,-6.640434530167133031e-01,-1.991702084773515846e+00,1.279590949498112140e+00,-6.613997148547154925e-01,1.637165102086532986e+00,-3.185803168980100519e+00,3.079474481675638017e-02
-2.247770784896771623e+00,4.339356552503096154e+00,-3.781955286904417957e+00,-4.088484527559206883e-01,1.960235913501627403e+00,-2.028852406277198206e+00,-1.395299628509437007e+00,-1.792896257688387021e-02,1.102723796026348513e+00,2.649295531056816255e+00
-1.079686729872550899e+01,2.799358344516480468e+00,4.960794053789541636e+00,5.227660350287242963e+00,-6.559768179024039192e+00,-2.260310898057757090e+00,1.806642643203991483e+00,1.502844529854238109e+00,3.308535685493705913e-01,1.241763134562366755e+00
-1.413042081637015457e+01,4.804396955975539285e+00,2.687749783175736873e+00,6.783290269241483150e-01,-2.504808374565038687e+00,8.310125955404575882e-01,-2.077567306268834901e+00,-1.755976397763171271e+00,8.831368814201890904e-01,-2.096241312759925979e+00
-1.842871281331823496e+01,-3.767006804875804971e+00,2.109127093054809221e-01,2.996096922977988353e+00,1.600886100607761042e+00,-3.033554294269838358e+00,1.282464891817653774e+00,-1.869980605957407560e-01,-2.501761737114138739e+00,-3.363962256344228963e-01
-9.780729435653862325e+00,-1.994275986808030296e-02,-6.851777284050223571e+00,-1.374245034449362635e+00,-3.606840389818015247e+00,2.605137538571418609e+00,-1.975670209741548389e+00,3.033964381480179218e-01,1.714856063231579686e+00,1.824017417398347884e+00
1.642717284493624641e+00,-4.541433480684622381e+00,-4.477029407087773194e+00,3.669684579278201575e+00,1.631223744690164956e+00,-2.116837402708867888e+00,-9.766889622607186072e-02,1.157685101620319346e+00,-3.347012738531335962e+00,-7.377031474486400731e-01
9.149304100760921044e-01,-3.352763176600796147e+00,-1.658945559584548590e+00,-1.918651274354709280e+00,-4.910541749535758393e-01,-1.115504006427269656e+00,-4.329390557294462205e+00,1.714800240181660884e+00,-3.174621938837481061e-02,-1.336784543996897279e+00
-2.916681004615134576e+00,1.037066239192027783e+00,6.712618474318413631e-01,-3.834182216912596530e+00,2.575283494159846587e+00,-1.865696810085813118e+00,1.359804011391695377e+00,2.487915123358670488e+00,-1.442809525171090401e+00,-1.343328025523128355e+00
6.782929335614832134e+00,9.179122671405779421e-01,-3.254694047947206403e+00,1.513750026657241232e+00,-1.893426628614830687e+00,-2.986676237770978126e+00,-3.664157360819841003e+00,-2.964799043401828982e-01,1.403562579024234758e+00,-5.174087827242181969e-01
6.734711274901337141e+00,5.709426211961922348e+00,-4.696232999962852261e+00,-6.456518432661566109e+00,7.350773015875138316e-01,-5.475724780869324348e-01,1.516285516839280811e+00,6.686565959788136615e-01,5.296279917507145107e-01,5.473651620055220990e-01
-1.092757233612540402e+00,2.788189511198325476e+00,2.103238758422912635e+00,-2.954772841000385952e-01,3.552753162296913292e+00,-7.547544044954127562e-01,-2.714096026011357132e+00,2.366662924634800103e+00,-9.753899816745631446e-01,1.206321011147538202e+00
-4.090045427857398330e+00,1.154958872478821785e+00,-2.244299539029099400e+00,-9.674578938371427572e-01,3.495419388819438755e-02,-2.777256059245845510e+00,1.749399366190410143e+00,-2.407669701733735401e+00,-5.581727718990322495e-01,2.957436749546355159e+00
-1.137828655193416871e+01,-3.114683145391567987e-01,2.625414244910723838e+00,-5.497093639231802609e-01,-1.318607402793214423e+00,-2.554180870870727649e+00,-6.683241295361257439e-01,1.916231006888438504e+00,1.742926632951188992e+00,1.348125662790492063e+00
2.201206419184728258e+00,3.513274168034922429e+00,-5.405999164044426486e+00,-3.738184264700496584e+00,2.577837618878690229e+00,-1.673744579322641757e+00,2.624928193312799696e+00,1.592007395924535551e+00,-2.395696416457325117e+00,-2.425285707903911625e+00
1.390982676922293138e+01,3.222735588456176803e+00,-3.620803316070733135e+00,-1.218659120737679291e-01,-5.554509177812549936e-01,-3.315404695323185713e+00,-3.420482220656573702e+00,4.122850896449277158e-01,4.524877704998177541e-01,-4.280696418852272256e-01
-1.759375057981493740e+01,1.232216100614522958e+01,4.979508973530028193e+00,3.638047287182442968e+00,1.123528243482083272e-01,2.860640467361165729e-01,2.073738248268442774e+00,1.712679902657900044e+00,-8.882537604789192409e-01,-4.276151638015099898e+00
-1.582577905640000182e+01,5.254963972507951553e+00,5.678373416803930596e+00,1.026427759740370149e+00,-1.046696382661446822e+00,-3.824947391772919314e-01,4.798576115062249237e+00,2.359030434401288567e-01,1.112256424229881718e-01,1.956620353109896238e+00
-1.702393108852064740e+00,-4.113177986607671421e+00,-2.703955320266738127e+00,-3.386162904173286581e+00,7.171153089133581737e-01,-2.217459711881913265e+00,-5.943275958493875466e-01,2.140360960552077918e-01,5.327215145465391544e+00,-1.801800157586916473e+00
-9.522115051869015190e+00,3.079538058895404440e+00,-2.575926896614991080e+00,1.823574364068574649e+00,-8.328153980969470460e-01,-1.437509962935130892e+00,3.591543599587948332e+00,-1.035254314307626489e+00,-1.871948332136558646e+00,-1.734390022467891812e-01
-1.711277019672443345e+01,-2.654762324502081050e+00,5.589229176966941104e+00,8.798049118542499158e+00,-1.745492340679937859e+00,-2.724969685876399428e-01,-3.991871388898866613e+00,3.376135743006918322e+00,1.743946223913050986e+00,-5.531388930216218913e-01
7.261866451499783714e+00,3.031994069567242267e+00,9.198000489721291917e-01,-3.108624735314521992e+00,-1.405404043355867216e+00,-9.038514630914759040e-01,-1.977164664222382351e+00,9.344626847605984610e-01,2.247761191732571273e+00,-2.241105050963100864e-01
-1.658252164669153572e+01,-2.270722707270345531e+00,-3.404356757431129754e+00,-8.875570523441260740e-01,6.183785535081811613e-01,-1.044220618350072960e-01,2.212861525832329868e+00,-1.802365071995945256e-01,4.893748999698759317e-01,-2.753122994424095804e+00
-1.687743440162880404e+01,-3.765055232425961407e+00,1.406824800996858471e+00,4.293247846000789458e-01,2.112686228871895278e+00,1.366953225303830122e+00,-7.450372064524063420e-01,8.213827228157891680e-01,2.080894097891943795e-01,6.250426464293186157e-01
-1.563922386473455184e+01,8.959007325520678577e+00,3.842470218765735357e+00,3.171971473818769649e+00,-2.267600105237242758e+00,-2.312153666251900219e+00,2.516155051698716782e+00,1.029078817365189247e+00,3.162229896921403549e-01,-2.450973871597135645e+00
-1.622082170912689136e+01,1.134124024125696195e+01,4.648814667652694688e+00,4.982781966561865339e+00,5.291977611574336215e+00,3.681820797046723825e+00,-4.609531994177897274e-01,-4.499448862713227193e+00,-1.071540995755349890e+00,-5.801717411448162331e-02
4.142526828125444815e+00,-2.421429012271411718e+00,-9.551368326014842980e-01,-3.004546615953073374e+00,-1.890859287764433017e+00,8.613333124923164830e-01,-3.535502798551420689e+00,1.599710378661802490e-01,-1.415126652166527332e+00,-2.600535635006594237e+00
5.390564908411990430e+00,1.740848375026864625e+00,-6.996286624722167780e-01,2.166723234359718919e+00,-1.992584200280524742e+00,-3.432911558800881835e-01,-1.416624878033032608e+00,-1.109435674911282810e+00,7.614589689794640792e-01,1.019147585779164977e+00
-8.831050321965380201e-01,2.104210837159938396e+00,-2.702443816727781556e+00,-1.448657183894546396e-01,1.145512797904815749e-01,-2.702721485670914886e-02,4.300306010935626588e+00,-7.566710801913433260e-01,-1.312003248414185697e+00,4.177429226849321608e+00
-1.002564974998383107e+01,-4.973591141605259169e-01,5.272824688364433854e+00,-1.398390380546303380e+00,6.562363964615328116e-02,-9.395771976195742559e-01,-6.297894665649695911e-01,2.166631988474213788e+00,1.372442277084565232e+00,4.007455984628378598e-01
1.301838651514740697e+01,5.268237167843895286e+00,-2.850244504825723446e+00,-2.781255177523556554e+00,-3.735445962370302908e+00,1.073132912996444865e+00,-1.524394651291015590e+00,8.354414063454494999e-01,7.482145174478354033e-01,2.721591008578217341e+00
-4.168938728806135252e+00,2.163398762795787800e+00,-2.747647525689955739e+00,1.355277799270258321e-01,-2.150400375475866266e+00,-2.335239935850839110e+00,4.738778887674335860e-01,3.551078947557506638e-01,1.490141244418166533e+00,8.750042382969767107e-01
1.038085807346693645e+00,1.137307810577603551e-01,2.812408005180492498e+00,1.648457427158669164e+00,-8.403472556756643286e+00,-1.426621276058606114e+00,1.838521225323553443e+00,5.813585262335745352e-01,-9.436974384504299707e-01,2.216615514392024977e+00
-1.505896636596862059e+01,4.607545585351663142e+00,1.628802350943316046e+00,2.910853107480510182e+00,9.412122921691198907e-02,1.210295009699335234e+00,1.524388251915688164e-01,-1.439097691624157127e+00,-4.256906918515609428e-01,-3.089592042965024987e+00
-6.445610403608788452e+00,1.243249922456907131e+00,2.593335201661954414e+00,-5.757575995348792608e-01,-6.059691631588322025e-01,3.062008719985817029e-01,-6.913664761246739454e-01,1.448890709765167761e+00,-2.305250844958813605e+00,1.701667171730334660e+00
-1.110112912628281379e+01,2.770666997616874738e+00,-4.410721768055635983e-01,7.723085353924394880e-01,-2.078395023955400323e+00,-3.504541631950704780e-03,1.123639007002025458e+00,-7.380444541784432211e-01,1.134954623446559507e+00,-2.388353292495075220e+00
-1.581136983774893778e+01,-7.807180182428067994e+00,4.119281229167071068e+00,-3.332303453658833181e+00,-7.654364020721366124e+00,6.186190812507385672e+00,-5.855117650452173805e+00,3.519062267077009309e+00,2.741352735103063765e+00,-4.371922122821658263e+00
-1.114380214059917051e+00,6.800574881734275934e+00,2.985364189437077709e+00,5.927485488575056083e-01,-2.743731257730908979e+00,-6.257530429810304051e-01,-1.359230616763881239e+00,1.675629294052898954e+00,6.098006076625316352e-01,-1.942500889728202784e+00
-8.739814046239622769e+00,-2.546665697798355943e+00,-3.550004248747713032e+00,3.239473381529884843e-01,1.375217692421363935e+00,2.193387681624879182e+00,-1.754137415473792982e+00,2.675943702801651281e+00,-1.834365913822469496e+00,-1.713502709991498785e+00
9.655922545761427500e+00,2.137282564542422603e-01,-1.446282312467643605e+00,-2.154291406568331624e+00,-1.565901429959886348e+00,-3.014327334186826524e-01,2.966386396269481314e-03,-3.033950882506157298e-01,2.477268977480383327e+00,-2.300827453898346697e-01
-2.301335620038734220e+01,-5.885605959419556221e+00,-1.757521879998991343e+00,1.233811918818747522e+00,-1.788116690022582667e+00,2.132951750380109868e+00,-4.359056482368801055e-01,3.446408923781600020e+00,5.008304945621877557e-01,8.280474234821048884e-02
-1.040122872009945532e+01,6.004055999579393621e+00,1.116092635739190264e+00,-6.721928685268677151e-02,-6.552601040546791600e-01,-3.368686190100372624e+00,4.117033865620817856e+00,6.550510712715750250e-01,3.089349357866903123e+00,-9.302110599068159624e-01
-5.509345064063515984e+00,4.918125278271568313e+00,-5.352076427421682325e+00,2.952806379070202603e+00,-2.710604389607984999e+00,2.032592838687520054e+00,5.990019772583031532e+00,2.067745089678332260e+00,-6.323888419310302877e-01,1.409766781584646411e+00
1.288453211419596833e+01,2.996117121498136360e+00,-2.498700518425867045e+00,5.802176221781805587e+00,-7.778551864844831520e-01,-2.005967924656037571e+00,-2.767001971884308187e+00,2.523381674713998990e+00,3.083812646963868254e+00,-1.850988672335530660e-01
-6.052422728070608215e+00,-3.666748810082787191e+00,-3.442724015329562626e+00,4.931742207988265569e+00,5.684772750263216157e-01,5.348695129552649696e+00,4.045234724366555845e+00,-2.833185177074952765e+00,-1.216973172560641636e+00,-3.270336164035049897e+00
8.067511670765693310e+00,3.367355302264229966e+00,-4.864111289029686702e+00,-6.021046026135402629e-01,-5.580504996453846678e-01,2.501033585064474263e+00,-2.852236999631573067e+00,7.093244097027353590e-01,-5.752852022633485607e-01,1.869492044567062639e-01
-1.054617976791620748e+01,-5.440836437968784800e+00,-2.714551660606037586e+00,7.432865214545656407e-01,1.202233067719864712e+00,1.509901406133502766e+00,-4.409740691443011507e+00,1.216648433637045779e+00,-1.870427119065754651e+00,3.505834811875068624e+00
7.961223693716974914e+00,3.173194249470390194e+00,-5.555870186322191095e+00,-1.572608940290642465e+00,2.285404556729488501e+00,-5.343793156699543356e-01,-6.216676926790377422e+00,4.765323497747855214e-02,1.222890520567915029e+00,7.860229781718252040e-01
1.639685950715631835e+00,5.599497893621203648e-01,-3.020084725148258986e+00,-1.143632102152832619e+00,2.289747619934687339e+00,-2.937216630641712900e+00,-5.442497477779958404e-01,-1.396123010922764029e+00,-1.338212376734481124e+00,-1.744923403694960573e+00
-4.654147894046188227e+00,1.234709280424773459e+00,3.954718211304127262e+00,-7.361226258541313516e-01,-1.518881352182152256e+00,-1.506275624100628985e+00,-9.101828993877727481e-01,-8.395766299567509749e-01,1.850156674802395651e+00,8.915349988819902816e-01
-1.367350255294791594e+00,-1.716125940656254789e+00,-1.218890374305015234e+00,-4.640800648025097175e+00,3.198120615503753594e+00,-5.871718572281994231e-01,2.723566999102920771e+00,-6.299861388906513593e-01,-1.198283139798803631e+00,-1.549894660281011305e+00
-8.170259776812860419e-01,-8.013659474831616336e+00,-6.266779956062531909e+00,3.458758828515179573e+00,4.614634210669665393e+00,-2.982855945451736712e+00,-2.861518862344243352e+00,2.529837933187066845e+00,-6.182201162282887630e-01,-1.042154945303500169e+00
2.421703745560772170e+00,2.629363151864881232e+00,-1.893785359236676680e+00,1.734811988102034741e+00,-1.277635587532891248e-01,-2.415698642154439302e+00,-5.037326205786820665e-01,1.835033668658897055e+00,5.051397000181322844e-03,1.369188863034144443e+00
-2.035165789164352290e+01,-3.849761531752917243e+00,-8.960937786172489261e-01,-6.231189457444819002e-01,2.293619695785905410e+00,9.299044040879282935e-01,1.635644240636275892e+00,-1.824896318824611174e-01,-1.942675116090837872e-01,3.207645109896334890e-01
4.044610869180234047e+00,-7.691129423275487875e-01,-4.042085668429151291e+00,-4.372894429344015843e-01,-1.592189685335070104e+00,1.091302912051778762e+00,-1.617218927335122514e+00,-2.055843254339417836e-01,1.636904811324210840e+00,-3.541726237186822779e+00
-6.433111529641760917e+00,2.269285829788561859e+00,-4.980128576251806827e+00,-7.214957731075355429e-01,1.856946656473497992e+00,-1.953156325259492176e-01,1.197214458360626121e+00,-1.571409264388414107e+00,-2.922040733927568468e+00,-2.040943988224043881e+00
-2.422749358474116210e+00,2.734589562002767593e+00,-3.195344182532642741e+00,7.339049000930419897e-02,-2.556360304238710413e+00,8.784339522256635613e-01,1.725514735759968721e+00,-1.232988307248332527e+00,-2.420974360956507532e+00,6.260794984697345411e-01
-1.518147446561188552e-01,-9.098481781742295826e-01,3.926374533173451198e+00,-3.544349215579603918e+00,8.782443684766837455e-01,5.727245552246570393e-01,-2.474757386876634824e-01,2.835077984315563793e+00,-1.011586567958275173e+00,1.067089440295833080e+00
-1.219166039101868382e+00,-4.404562836298162587e+00,-7.373382030032298751e+00,4.420976325429319953e-01,3.580904855369900108e+00,-2.605445962589078235e+00,1.566217202001669584e+00,1.336448954808972189e+00,7.262375724558091106e-01,3.506786216733835393e-01
-1.222280773104017015e+01,4.725148001146991739e+00,-1.210743567142073263e-01,1.947873908929833586e-01,-3.047894564266070638e+00,-3.510678220167033459e+00,2.232766672924685558e+00,1.624647501818264228e+00,1.360148223845798476e+00,-1.611840063925192190e+00
4.642869716499512300e+00,9.089716640679409210e+00,1.054998554369316333e+00,-3.616261901593391670e+00,8.538793363081509380e-01,7.394417835399896832e-01,-1.826430680696230269e+00,2.174414532828407243e+00,-9.358916509950369056e-01,4.763788665016752688e-01
-1.588298666941358128e+01,4.638715523268044372e+00,5.830229020435992560e+00,5.382091661106450431e+00,-2.352769777468800338e+00,-1.485198397703207496e+00,-1.107547673792984300e-01,-8.855584937317295680e-01,6.333700653096335786e-01,-1.312292888938775715e+00
-8.558376278473092569e+00,4.352441369375040559e+00,3.151567343297818624e+00,-2.161602955214872446e-01,-3.063928353733967658e+00,-4.361067288296432420e-01,2.200438977539399765e+00,3.702107443369612172e-01,8.551733357813984249e-01,-2.468284348868776235e+00
-8.389918437620025315e+00,1.474276292361520246e+00,4.986140751463870480e+00,-1.664598630714032357e+00,-7.632258310017792091e-01,1.913259968862445481e-01,1.026280974949367319e+00,-1.155117572646101598e+00,5.479181746866518959e-02,-1.697278439264103822e+00
-8.542886577154085614e+00,4.548253162507617908e+00,3.606173855436447528e+00,5.466189667989547196e+00,2.039393407108844425e+00,4.981475462638950136e-01,-2.381083494397198574e+00,-2.145813602022074384e+00,-1.536940017385300283e+00,-2.035913059692659122e+00
-5.194145951345432444e+00,1.326180569623189642e+00,2.066508328897186608e+00,-3.555902865024026749e+00,3.166726641727882985e+00,9.310727453070427595e-01,1.441596953641395729e+00,1.018962861166766931e+00,-6.287471330659313296e-01,-1.396197665647975761e+00
-1.550010214054234403e+01,4.968217938511730658e+00,7.819811197582967610e-01,3.357012713035152807e+00,-5.901486799748622225e+00,5.259698563035162255e-01,-3.272391668573469303e+00,3.907254715170898951e+00,-4.424690483542529917e-01,6.419654649344138653e-01
4.758083946470848424e+00,-3.922491812467446270e-01,-1.612196828548980276e+00,1.882828643288824377e+00,1.925534501846524638e+00,-3.640801214725235102e+00,-1.558607509751300357e+00,3.155468114448464756e-01,1.200613220229335587e+00,6.231785399410635362e-01
4.534167410371132689e+00,5.529609405834531977e+00,1.194521545090986070e+00,-6.640050415973474784e+00,-2.352821881245916735e+00,-1.242414280451858533e+00,4.613927122856620877e-01,4.319535217033998897e+00,3.809481075136093686e+00,-3.306861508303085562e-01
-1.131229281926195362e+01,4.919868136942566750e-01,-7.632484377768370409e-01,1.540638443095231791e+00,-8.059768110031624300e-01,-8.672943306385010320e-01,1.297022731975193022e+00,-6.294940223519881473e-01,9.798463778912811506e-01,-1.739382210647813176e+00
7.803674652388156829e+00,4.890636167257747524e-01,-1.687004565762031616e+00,3.268150180195575683e+00,-1.974627272083912199e+00,-4.094784421563051779e+00,-1.661971895967839563e+00,-3.289310849855723307e-01,2.023504230352442257e-01,1.062771650417446478e+00
5.820322444411020868e+00,-2.704941279132659027e+00,2.903463300635086952e+00,-1.501393175298220584e+00,-3.056929245605872203e-01,3.271910753559902574e+00,2.010612244124307946e+00,-9.709424567869917588e-01,-3.383346619912440123e-01,3.208670944012118831e+00
5.415242794187258291e+00,-9.522877292198245192e-02,-1.915110382615286877e+00,1.435591963949488514e+00,-1.873437472279897653e+00,2.901286330616057896e+00,-2.151228190676060859e+00,-1.616533797369259950e+00,-5.922049463334023711e-01,-2.434913306572937586e+00
1.015827983652830646e+01,3.256452201685736014e+00,1.796594681347023936e+00,-1.028752519553341127e+00,-1.786400982487679645e+00,1.037959211057092990e+00,2.879567644231825763e-01,8.319254958023689639e-01,-1.133066336606821795e-01,-5.238179527205572006e-01
-1.401124072879699867e+01,6.660759515143786835e+00,5.166213399321817334e+00,4.471484161780203692e+00,-1.651529803437215893e+00,4.890438307732091761e-01,1.349304528462721864e+00,-2.656102801435821004e+00,-1.942539577647648175e+00,-1.887188880750879649e+00
-1.108336121584606282e+01,6.182890622227237287e+00,3.690334835679198733e+00,1.684300625741425028e-01,-4.031985001251456313e-01,-1.186848440148164929e+00,1.553509812184282968e+00,-5.106392828578834031e-01,2.332084789184056817e+00,-8.829016925706175689e-01
3.083343439085448612e-01,4.279906778342215112e+00,5.842977875417252775e+00,3.868517436353870131e+00,-1.242596996045390312e-01,-2.264282831363702453e+00,-1.544644482149406972e+00,-2.015582147576588046e+00,1.774248414429770326e+00,1.286515824490227500e+00
2.217647482256159819e+00,2.445546104994098080e+00,1.630258428906323775e+00,-2.296435639257039529e+00,8.437867321243794905e-01,2.302277727287478370e+00,-1.739183866097615550e+00,3.084078694585034253e+00,-3.567843584228040932e+00,1.925061881742625158e-01
-1.342146942881631944e+01,6.334218009305595309e+00,-2.160066055221248615e-01,2.974477289001423497e+00,-3.644021136866468336e+00,-2.884818226339978420e+00,2.262987058741206869e+00,-2.149445408707144178e+00,6.264309287106915036e-01,3.174254897586996638e-01
2.814961318071945051e+00,5.835222716036776447e+00,3.956235503730537229e+00,4.432410083678307577e-01,1.174784962434112678e+00,-4.727345736421387778e-01,3.828258216099471034e-01,7.789504759992055272e-01,-2.038824116581484103e-01,1.198581521508616410e+00
-6.229180976920823731e+00,-9.668420743659827954e-02,-3.507345912584124648e+00,-1.023385331582873814e+00,5.247980048735207959e-01,2.188512531423039142e+00,-6.796679170519663582e-02,1.078215342103144847e+00,-1.885408992283681417e+00,1.565284903590572707e+00
-1.131186207998874593e+01,7.402132840801962210e+00,3.434123331233180920e+00,1.576206758276724074e+00,-6.029326034345804608e+00,-3.915991460281358361e+00,4.696826229806675634e+00,1.813159635111227797e+00,3.470969188796153571e-01,1.041666476023042298e+00
-1.799879157275913855e+01,-1.691457623297797142e+00,-1.017120924771401480e+00,1.802325829653687705e+00,-3.973322173587833461e+00,5.317532135335568677e-01,-7.327295996206425466e-01,3.384078570246010109e+00,-1.596059275306338954e+00,-1.130735509994513333e+00
5.950143606705690758e+00,3.742367242018915796e+00,3.128015303998808339e+00,-1.211014890151649870e-01,-1.231977668044206720e+00,3.397936028025319577e-01,3.051218887360557797e-01,1.944841310432110504e+00,2.191309795191309084e-01,2.702052455288834754e+00
-3.237148662723629666e+00,9.439939839616581230e-01,5.085555856472024905e-01,-1.423730857390507865e+00,-1.465634751774000710e+00,-1.221734388821254402e+00,1.156723344446493718e+00,-3.360451835729484360e-01,-6.322468564104767319e-01,-1.623594546981350917e-01
-2.707178829836102807e+00,1.674866270197995055e+00,-3.824369194238427028e+00,-8.671273045808385316e-01,-1.687962591039208426e+00,-2.625953864278193772e-01,2.783359001253169623e-02,-1.062458132918500775e+00,-9.311212728163615893e-01,1.283416031656099965e-01
4.157469893241009906e+00,2.414100589924536244e+00,-2.356409365404736000e+00,3.070409748476498057e-01,1.691047223800019150e+00,1.069142143822156443e+00,-2.809846023510417012e+00,7.714109822317660736e-01,1.048211799894785079e+00,-3.579207676830370444e-01
-2.326791826539960528e+00,1.065709870964078299e+01,1.806409457911304806e+00,1.270707462483764427e+00,3.865179224134393632e+00,1.284957280934541091e+00,-1.975149700531019459e+00,-1.909291956330577245e+00,-8.047027575616723105e-01,1.046045841533150833e-01
